Hotel,link,review
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"The common areas and rooms are very cozy, elegant, and super clean. The breakfast is very rich in the type of foods, so you can choose from a very French breakfast to a very international one. The service is very good and the people very kind. The Hotel is very close to the heart of Paris and to a lot of nice restaurants."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"When you stay here you have walking distance by around 1 hour to all the big things to see, Eiffeltower, Sacré Ceur with Montmartre and Moulin Rouge, Notre Dame and a bit shorter to Louvre.  Excellent service, breakfast, self service bar with good prices.  Around the hotel you have a lot of popular after work places making the atmosphere lively (you are not disturbed in the rooms). Wonderful restaurants all around the hotel and a short distance to Champes Élysée and Arc Triumph. Close to the Metro if you don’t like walking.  From Charles de Gaulle you take RER B and change to RER A at Châtelet Les Halles in the direction west which stops at Charles Des Gaulle Étoile where you take the exit 1 then you just have a 15 min walk to the hotel. Starting with a pic of Arc Triumph."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"This Hotel is so nice, just couple of minutes away from the champs elysee. Staff were super nice and friendly, special thanks to Laurent who has an amazing service. I would definitely return to Bradford once back to Paris. The only thing that may bother you is the crowd during weekends because many pubs and restaurants are around. Thank you Astotel for this outstanding stay."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,We stayed at this hotel for our engagement anniversary and the staff went above and beyond to take care of us. The room was huge and is in the center of Paris and all the attractions. The staff surprised us with rose petals on the bed and a few Parisian treats. 100% would recommend as my hotel of choice for Paris!!
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or{}-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Great location, rooms are rather big for Paris-standards. The free coffee/tea/snacks station from 2pm-2am is a superb added value. Staff at breakfast are welcoming, nice and efficient : Merci à Nirosha, Bruno and Mehrez ;-)"
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or{}-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"The common areas and rooms are very cozy, elegant, and super clean. The breakfast is very rich in the type of foods, so you can choose from a very French breakfast to a very international one. The service is very good and the people very kind. The Hotel is very close to the heart of Paris and to a lot of nice restaurants."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or{}-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"When you stay here you have walking distance by around 1 hour to all the big things to see, Eiffeltower, Sacré Ceur with Montmartre and Moulin Rouge, Notre Dame and a bit shorter to Louvre.  Excellent service, breakfast, self service bar with good prices.  Around the hotel you have a lot of popular after work places making the atmosphere lively (you are not disturbed in the rooms). Wonderful restaurants all around the hotel and a short distance to Champes Élysée and Arc Triumph. Close to the Metro if you don’t like walking.  From Charles de Gaulle you take RER B and change to RER A at Châtelet Les Halles in the direction west which stops at Charles Des Gaulle Étoile where you take the exit 1 then you just have a 15 min walk to the hotel. Starting with a pic of Arc Triumph."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or{}-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"This Hotel is so nice, just couple of minutes away from the champs elysee. Staff were super nice and friendly, special thanks to Laurent who has an amazing service. I would definitely return to Bradford once back to Paris. The only thing that may bother you is the crowd during weekends because many pubs and restaurants are around. Thank you Astotel for this outstanding stay."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or{}-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,We stayed at this hotel for our engagement anniversary and the staff went above and beyond to take care of us. The room was huge and is in the center of Paris and all the attractions. The staff surprised us with rose petals on the bed and a few Parisian treats. 100% would recommend as my hotel of choice for Paris!!
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or5-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Really central hotel close to the Champs Elysées! Beautiful building reminding of old parisian times but with a modern twist. Very good breakfast and snack bar! Also very welcoming and friendly staff! Would definitely come back.
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or5-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"My daughter and I stayed at Hotel Bradford Elysees, Paris for our vacation in Paris and I can't say enough about the service and quality of our stay.  The rooms are beautifully done and all the staff are extremely hospitable and helpful.  The front desk (Marie & Nazreen) helped with printing musical tickets, train tickets, booking taxis to the airport and making restaurant reservations.  No request was too much.  The morning breakfast buffet is superb with great choice and service - Nirosha, Laurent and Bruno served us efficiently and with warmth.  The location also deserves a mention - it is extremely well located and has restaurants, a monoprix and galleries lafettye very close by and of course close to Champs Elysees.  You can book the hotel and know that you will have an"
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or5-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"This hotel is both beautiful and excellently located hotel. A three night stay (for the marathon) and everything was perfect, I couldn’t have asked for more- the staff were so helpful and attentive, all requests were dealt with efficiently. The room was spacious and the minibar was a lovely bonus! The breakfast was quality and the selection large. This is my third stay in Paris and this hotel has been my favourite by far. I would Definitely stay here again, and would highly encourage others to do so also!"
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or5-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"This is a really fantastic hotel. The room is probably the most spacious I have ever had in Paris. The location, moments from the Champs Elysees, is superb. Staff very helpful. Definite higher end of four star offering. Loved the honesty bar in comfortable surroundings of the hotel lobby lounge. Breakfast was excellent. Warm and powerful shower. All in all, a hotel I would happily return to in Paris."
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or5-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Great service and tailored attention are key element of the hotel and its amazing team. The kindness and friendly way to run the interactions with guests is unique and never inappropriate. I reccomend to stay here if you want to feel like home.
Hotel Bradford Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d197946-Reviews-or10-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,The hotel is very clean and tidy. Friendly staff in all departments. The breakfast was very tasty and every morning there different sausages etc. The location is very good. Not to far from Eifeltower etc. We had a very good time in this hotel and would choose it again.
